external_id,timestamp,amount,currency,counterparty,raw_category_hint
SYN-0000901,2026-01-04T19:59:21+00:00,22569.53,USD,Bishop and Sons,wire
SYN-0000902,2026-01-25T08:59:26+00:00,22511.48,USD,Bell-Lewis,internal_transfer
SYN-0000903,2026-01-08T03:47:20+00:00,23731.42,USD,"Hernandez, Jenkins and Parks",
SYN-0000904,2026-01-09T02:45:39+00:00,20211.71,USD,Miller Inc,
SYN-0000905,2026-01-21T13:16:03+00:00,24707.01,USD,Goodwin PLC,
SYN-0000906,2026-01-08T04:17:26+00:00,14876.6,USD,"Cruz, Richmond and Edwards",refund
SYN-0000907,2026-01-04T06:04:28+00:00,9703.09,USD,Wright Ltd,
SYN-0000908,2026-01-16T19:57:54+00:00,6905.74,USD,Wright PLC,refund
SYN-0000909,2026-01-01T14:24:17+00:00,17510.6,USD,"Griffith, Mitchell and Pugh",refund
SYN-0000910,2026-01-21T08:51:44+00:00,10361.65,USD,Abbott Ltd,
SYN-0000911,2026-01-29T12:59:34+00:00,18959.68,USD,Harris-Lawson,internal_transfer
SYN-0000912,2026-01-06T03:04:24+00:00,19488.84,USD,Adkins LLC,internal_transfer
SYN-0000913,2026-01-27T00:03:29+00:00,21947.46,USD,"Brown, Hurst and Blevins",
SYN-0000914,2026-01-24T13:44:50+00:00,15224.44,USD,Cruz-Allen,internal_transfer
SYN-0000915,2026-01-14T08:52:50+00:00,49889.00,USD,,
SYN-0000916,2026-01-20T12:02:15+00:00,9895.42,USD,"Wheeler, Rice and Levine",
SYN-0000917,2026-01-12T12:47:59+00:00,18644.0,USD,Peck-Anderson,
SYN-0000918,2026-01-19T01:55:29+00:00,8447.31,USD,"Fisher, Payne and Thompson",
SYN-0000919,2026-01-16T02:16:55+00:00,21071.32,USD,Best-Townsend,
SYN-0000920,2026-01-05T18:25:53+00:00,5699.71,USD,Matthews Inc,refund
SYN-0000921,2026-01-22T12:15:40+00:00,20645.76,USD,Lewis-Livingston,refund
SYN-0000922,2026-01-21T05:34:31+00:00,16139.22,USD,Hunter-Fuller,internal_transfer
SYN-0000923,2026-01-11T06:17:16+00:00,10179.85,USD,"Wang, Henderson and Morales",refund
SYN-0000924,2026-01-26T01:46:03+00:00,9348.38,USD,"Herrera, Jensen and Ramirez",refund
SYN-0000925,2026-01-08T17:12:58+00:00,7778.77,USD,Miller-Mccall,
SYN-0000926,2026-01-07T14:02:36+00:00,21282.53,USD,Herrera Group,refund
SYN-0000927,2026-01-02T09:43:37+00:00,4819.89,USD,"Walters, Davenport and Becker",
SYN-0000928,2026-01-03T19:08:27+00:00,827.74,USD,Collins Group,
SYN-0000929,2026-01-18T11:52:02+00:00,4978.55,USD,"Ashley, Allen and Sanchez",fee
SYN-0000930,2026-01-23T12:51:13+00:00,9924.16,USD,Wilson-Salazar,internal_transfer
SYN-0000931,2026-01-02T11:36:31+00:00,9312.3,USD,Parker Ltd,
SYN-0000932,2026-01-09T14:53:59+00:00,11865.08,USD,"Yang, Wilson and Zimmerman",refund
SYN-0000933,2026-01-17T17:04:44+00:00,20941.51,USD,"Smith, Crawford and Reed",
SYN-0000934,2026-01-05T09:18:51+00:00,687.23,USD,"Logan, Le and Jackson",
SYN-0000935,2026-01-28T18:43:44+00:00,24122.98,USD,Brady LLC,refund
SYN-0000936,2026-01-11T22:16:28+00:00,5169.07,USD,"Tanner, Wise and Johnson",fee
SYN-0000937,2026-01-25T22:00:57+00:00,21615.88,USD,Nelson-Brown,
SYN-0000938,2026-01-01T10:22:00+00:00,22787.97,USD,"Proctor, Burton and Crawford",wire
SYN-0000939,2026-01-30T04:22:52+00:00,212.58,USD,"Ward, Porter and Bradley",refund
SYN-0000940,2026-01-15T19:53:10+00:00,24175.64,USD,Moore-Ayala,fee
SYN-0000941,2026-01-21T13:46:14+00:00,21289.8,USD,"Craig, Wilson and Yang",wire
SYN-0000942,2026-01-11T14:13:55+00:00,7554.33,USD,Williams Inc,wire
SYN-0000943,2026-01-20T06:42:58+00:00,2558.7,USD,Williams LLC,internal_transfer
SYN-0000944,2026-01-19T04:00:33+00:00,16183.91,USD,Mora-White,internal_transfer
SYN-0000945,2026-01-15T11:44:58+00:00,2703.51,USD,Tran Ltd,fee
SYN-0000946,2026-01-14T10:07:34+00:00,8129.1,USD,"Rios, Walker and Wright",fee
SYN-0000947,2026-01-15T12:07:00+00:00,3749.08,USD,"Flores, Mckenzie and Duncan",
SYN-0000948,2026-01-03T18:08:50+00:00,21433.03,USD,Shaw Inc,refund
SYN-0000949,2026-01-20T14:48:31+00:00,7990.32,USD,Walker PLC,fee
SYN-0000950,2026-01-02T05:39:27+00:00,12434.82,USD,Finley Inc,fee
SYN-0000951,2026-01-21T07:39:51+00:00,9707.48,USD,Cline-Ayala,wire
SYN-0000952,2026-01-28T18:28:39+00:00,57616.00,USD,,
SYN-0000953,2026-01-26T22:53:42+00:00,19622.64,USD,Murphy-Tran,fee
SYN-0000954,2026-01-18T09:40:45+00:00,7505.57,USD,Wood LLC,internal_transfer
SYN-0000955,2026-01-28T02:24:22+00:00,7345.31,USD,"Mueller, Stevenson and Sanchez",
SYN-0000956,2026-01-13T13:21:04+00:00,20208.79,USD,Vargas-Snyder,fee
SYN-0000957,2026-01-09T21:17:24+00:00,22489.88,USD,Oconnor PLC,fee
SYN-0000958,2026-01-11T18:56:38+00:00,5583.97,USD,Hernandez Group,
SYN-0000959,2026-01-21T09:53:09+00:00,22171.2,USD,Hall LLC,refund
SYN-0000960,2026-01-29T10:14:21+00:00,11594.55,USD,"Franco, Wiley and Tapia",
SYN-0000961,2026-01-03T14:32:17+00:00,15860.28,USD,Blake Group,refund
SYN-0000962,2026-01-04T10:58:20+00:00,22235.76,USD,"Acosta, Garcia and Moreno",wire
SYN-0000963,2026-01-19T12:40:36+00:00,7459.6,USD,Barnes Inc,internal_transfer
SYN-0000964,2026-01-08T07:40:10+00:00,24808.7,USD,Dawson Inc,
SYN-0000965,2026-01-28T15:24:11+00:00,3581.46,USD,Morse PLC,wire
SYN-0000966,2026-01-09T18:07:51+00:00,2021.21,USD,Haynes-Watson,refund
SYN-0000967,2026-01-09T14:00:54+00:00,15862.84,USD,"Miller, Davis and Anderson",
SYN-0000968,2026-01-14T06:40:59+00:00,not-a-number,USD,Jones-Bradley,
SYN-0000969,2026-01-09T04:26:23+00:00,19112.33,USD,Bates-Anderson,internal_transfer
SYN-0000970,2026-01-05T06:34:32+00:00,15362.38,USD,Green-Edwards,
SYN-0000971,2026-01-20T13:59:14+00:00,24133.23,USD,Haynes-Moss,wire
SYN-0000972,2026-01-02T19:57:11+00:00,4986.16,USD,Chavez-Hall,internal_transfer
SYN-0000973,2026-01-01T16:24:03+00:00,18921.44,USD,Taylor PLC,
SYN-0000974,2026-01-01T20:52:25+00:00,104.09,USD,Moore and Sons,fee
SYN-0000975,2026-01-11T23:37:07+00:00,21924.75,USD,Owens-Russell,fee
SYN-0000976,2026-01-05T23:39:49+00:00,12583.91,USD,"Howard, Townsend and Hayes",wire
SYN-0000977,2026-01-04T04:03:53+00:00,1143.91,USD,Baker-Wilson,refund
SYN-0000978,2026-01-23T03:11:33+00:00,13007.69,USD,Aguirre LLC,fee
SYN-0000979,2026-01-22T01:15:23+00:00,24886.81,USD,"Terry, Williams and Huff",fee
SYN-0000980,2026-01-24T19:05:58+00:00,18753.14,USD,Hernandez-Dawson,
SYN-0000981,2026-01-20T13:59:07+00:00,5711.23,USD,Foster-Williams,
SYN-0000982,2026-01-07T08:51:56+00:00,18352.18,USD,Green-Ewing,
SYN-0000983,2026-01-09T04:52:53+00:00,9165.42,USD,Crane Group,
SYN-0000984,2026-01-02T19:31:53+00:00,21913.73,USD,"Adkins, Wright and Murray",wire
SYN-0000985,2026-01-26T23:00:34+00:00,1215.63,USD,Martinez Inc,internal_transfer
SYN-0000986,2026-01-06T05:57:40+00:00,20903.16,USD,Anderson Group,fee
SYN-0000987,2026-01-06T14:54:17+00:00,11108.41,USD,Parks-Pace,wire
SYN-0000988,2026-01-13T06:27:41+00:00,17547.0,USD,Aguilar LLC,wire
SYN-0000989,2026-01-01T10:50:26+00:00,10522.37,USD,Johnson Inc,
SYN-0000990,2026-01-26T06:12:15+00:00,15570.32,USD,Orr Group,
SYN-0000991,2026-01-21T07:58:02+00:00,22465.65,USD,Davis LLC,refund
SYN-0000992,2026-01-30T23:40:13+00:00,7068.39,USD,Williams Group,
SYN-0000993,2026-01-25T03:54:28+00:00,15225.44,USD,Jackson PLC,
SYN-0000994,2026-01-26T09:30:33+00:00,8948.69,USD,Underwood-Foster,
SYN-0000995,2026-01-08T18:50:55+00:00,13703.92,USD,Reyes Group,
SYN-0000996,2026-01-24T08:00:50+00:00,5863.4,USD,Gomez and Sons,
SYN-0000997,2026-01-05T07:41:44+00:00,3346.76,US,Ramirez-Stephenson,
SYN-0000998,2026-01-25T20:10:47+00:00,18089.37,USD,Mendez PLC,
SYN-0000999,2026-01-13T10:08:09+00:00,5779.78,USD,Holland Group,fee
SYN-0001000,2026-01-15T08:53:27+00:00,11607.47,USD,Andrade-Mendoza,
SYN-0001001,2026-01-09T11:32:32+00:00,987.07,USD,Ramirez and Sons,refund
SYN-0001002,2026-01-16T04:19:48+00:00,18463.77,USD,Gonzalez-Wilkerson,wire
SYN-0001003,2026-01-03T05:27:52+00:00,21300.12,USD,"Wright, Mcknight and Stephens",
SYN-0001004,2026-01-09T06:39:40+00:00,8938.83,USD,Mayo Ltd,
SYN-0001005,2026-01-14T00:36:11+00:00,2324.69,USD,Castillo-Harrington,fee
SYN-0001006,2026-01-09T21:03:29+00:00,10020.04,USD,Durham-Shaw,
SYN-0001007,2026-01-14T04:42:30+00:00,9643.5,USD,Nelson-Johnson,refund
SYN-0001008,2026-01-21T11:21:45+00:00,22153.21,USD,"Robinson, Huang and Osborne",fee
SYN-0001009,2026-01-07T10:23:13+00:00,18160.55,USD,Stokes Group,fee
SYN-0001010,2026-01-08T17:42:32+00:00,10401.28,USD,"Howard, Silva and Hall",
SYN-0001011,2026-01-28T14:52:01+00:00,10954.63,USD,Garcia Ltd,fee
SYN-0001012,2026-01-18T09:47:52+00:00,721.38,USD,Adams Ltd,internal_transfer
SYN-0001013,2026-01-07T08:13:28+00:00,23010.03,USD,Gallagher and Sons,wire
SYN-0001014,2026-01-20T23:10:51+00:00,1150.26,USD,"Bradford, Salinas and Kelly",wire
SYN-0001015,2026-01-16T06:06:49+00:00,17614.5,USD,Thompson PLC,
SYN-0001016,2026-01-28T23:50:41+00:00,14125.74,USD,Drake-Wolfe,fee
SYN-0001017,2026-01-17T10:08:55+00:00,13078.06,USD,"Johnson, Haynes and Meza",internal_transfer
SYN-0001018,2026-01-05T14:57:54+00:00,16543.17,USD,"Thomas, Vaughan and Copeland",wire
SYN-0001019,2026-01-17T18:49:38+00:00,16907.71,USD,Weaver-Thompson,fee
SYN-0001020,2026-01-28T02:31:05+00:00,1365.1,USD,Davis and Sons,internal_transfer
SYN-0001021,2026-01-08T14:50:01+00:00,21221.29,USD,"Robinson, Fox and Smith",internal_transfer
SYN-0001022,2026-01-09T00:42:34+00:00,18786.0,USD,"Harris, Anderson and Love",
SYN-0001023,2026-01-17T01:31:13+00:00,1259.72,USD,Brown-Hernandez,
SYN-0001024,2026-01-19T09:08:41+00:00,20427.77,USD,"Stark, Schroeder and Mathis",wire
SYN-0001025,2026-01-22T13:31:03+00:00,14326.3,USD,Yu-Brooks,refund
SYN-0001026,2026-01-25T04:44:36+00:00,7902.22,USD,"Foster, Garcia and Turner",wire
SYN-0001027,2026-01-01T20:42:09+00:00,10086.59,USD,Daugherty Ltd,
SYN-0001028,2026-01-27T15:44:47+00:00,3959.96,12A,Conner-Yu,
SYN-0001029,2026-01-25T16:15:23+00:00,5172.07,USD,"Stewart, Mann and Hoffman",internal_transfer
SYN-0001030,2026-01-17T13:07:26+00:00,20632.95,USD,"Buchanan, Walker and Chapman",
SYN-0001031,2026-01-23T01:29:03+00:00,14004.21,USD,Gray Ltd,
SYN-0001032,2026-01-23T23:14:26+00:00,16429.52,USD,"Phillips, Thompson and Smith",fee
SYN-0001033,2026-01-06T12:50:48+00:00,18983.24,USD,"Fry, Myers and Gamble",
SYN-0001034,2026-01-17T13:42:35+00:00,20747.27,USD,"Johnson, Guzman and Mccall",
SYN-0001035,2026-01-15T04:11:07+00:00,13050.11,USD,"Walker, Cunningham and Zuniga",internal_transfer
SYN-0001036,2026-01-03T05:20:07+00:00,12311.06,USD,Rivera Inc,
SYN-0001037,2026-01-20T20:45:54+00:00,6357.98,USD,Reed LLC,
SYN-0001038,2026-01-06T20:40:44+00:00,9823.02,USD,Fields Inc,refund
SYN-0001039,2026-01-10T06:02:25+00:00,8449.0,USD,"Santiago, Daniel and Rogers",fee
SYN-0001040,2026-01-03T06:10:36+00:00,20936.82,USD,Baker and Sons,fee
SYN-0001041,2026-01-22T20:52:33+00:00,16461.76,USD,"Jones, Scott and Rodriguez",wire
SYN-0001042,2026-01-07T12:51:44+00:00,109.44,USD,Williams Group,wire
SYN-0001043,2026-01-27T20:33:19+00:00,20970.56,USD,"Barnes, Jackson and Gutierrez",wire
SYN-0001044,2026-01-25T16:15:02+00:00,23029.14,USD,Bell-Bennett,refund
SYN-0001045,2026-01-29T02:03:52+00:00,18262.64,USD,Kramer-Lane,
SYN-0001046,2026-01-19T19:21:36+00:00,15014.05,USD,"Perez, Hayes and Lloyd",fee
SYN-0001047,2026-01-25T11:19:51+00:00,10467.2,USD,Phillips LLC,wire
SYN-0001048,2026-01-13T01:13:08+00:00,9947.35,USD,Lynn-Jones,
SYN-0001049,2026-01-15T06:44:13+00:00,20120.12,USD,Barron and Sons,wire
SYN-0001050,2026-01-30T05:59:30+00:00,22161.03,USD,"Jones, Mcmahon and Spence",fee
SYN-0001051,2026-01-27T14:14:24+00:00,7848.46,USD,Wheeler-Austin,refund
SYN-0001052,2026-01-27T20:58:09+00:00,5434.35,USD,Bush-Reynolds,fee
SYN-0001053,2026-01-15T02:32:58+00:00,8632.99,USD,"Martin, Preston and Moore",fee
SYN-0001054,2026-01-09T15:10:00+00:00,13562.74,USD,Rivera and Sons,internal_transfer
SYN-0001055,2026-01-06T14:27:24+00:00,8806.59,USD,Terry-Bowen,refund
SYN-0001056,2026-01-28T16:50:30+00:00,17753.38,USD,"Fernandez, Guerrero and Evans",fee
SYN-0001057,2026-01-26T22:02:30+00:00,21937.05,USD,Williams PLC,
SYN-0001058,2026-01-01T14:52:43+00:00,2662.66,USD,"Larsen, Hernandez and Ward",internal_transfer
SYN-0001059,2026-01-03T13:49:30+00:00,1416.06,USD,Miller-Colon,fee
SYN-0001060,2026-01-08T19:30:11+00:00,17085.07,USD,"Greene, Gonzalez and Johnson",
SYN-0001061,2026-01-04T00:16:24+00:00,19609.15,USD,Little Inc,fee
SYN-0001062,2026-01-27T06:30:40+00:00,8967.7,USD,Anthony-Parker,
SYN-0001063,2026-01-30T21:49:07+00:00,16888.47,USD,Ruiz-Jacobson,refund
SYN-0001064,2026-01-11T21:20:13+00:00,16178.34,USD,Davis-Stephens,fee
SYN-0001065,2026-01-25T19:16:03+00:00,19921.04,USD,Watson Group,refund
SYN-0001066,2026-01-03T06:44:07+00:00,9689.48,USD,Lopez-Williams,wire
SYN-0001067,2026-01-16T04:16:05+00:00,1346.0,USD,Marshall-Perez,internal_transfer
SYN-0001068,2026-01-10T20:36:49+00:00,21721.38,USD,Elliott-Hernandez,internal_transfer
SYN-0001069,2026-01-22T12:12:24+00:00,5639.49,USD,"Contreras, Miller and Cooper",refund
SYN-0001070,2026-01-18T20:26:58+00:00,14710.05,USD,"Gutierrez, Avila and Perez",refund
SYN-0001071,2026-01-10T12:54:11+00:00,18123.14,USD,Randall PLC,refund
SYN-0001072,2026-01-22T18:54:26+00:00,24586.35,USD,Sheppard-Mcdaniel,
SYN-0001073,2026-01-09T10:29:09+00:00,12846.66,USD,Armstrong-Young,fee
SYN-0001074,2026-01-21T19:14:52+00:00,13915.41,USD,Miller-Orr,
SYN-0001075,2026-01-29T08:23:35+00:00,6376.15,USD,"Johnson, Duncan and Black",refund
SYN-0001076,2026-01-08T12:21:42+00:00,3843.43,USD,"Byrd, Oliver and Martinez",
SYN-0001077,2026-01-03T11:15:03+00:00,23309.61,USD,Thompson-Joyce,refund
SYN-0001078,2026-01-15T14:52:14+00:00,19747.91,USD,Stokes and Sons,wire
SYN-0001079,2026-01-04T12:54:44+00:00,17692.33,USD,Henderson Ltd,refund
SYN-0001080,2026-01-09T22:13:22+00:00,1705.34,USD,Harris-Carson,internal_transfer
SYN-0001081,2026-01-21T04:35:42+00:00,13426.36,USD,Flowers LLC,internal_transfer
SYN-0001082,2026-01-11T17:42:51+00:00,16583.7,USD,Bartlett-Sloan,
SYN-0001083,2026-01-15T06:02:20+00:00,23757.76,USD,Miller PLC,
SYN-0001084,2026-01-24T01:14:55+00:00,20592.39,USD,Arnold-Gates,internal_transfer
SYN-0001085,2026-01-01T10:15:25+00:00,16723.79,USD,"Ellis, Marks and Buchanan",
SYN-0001086,2026-01-30T19:00:48+00:00,6096.44,USD,"Matthews, Harrington and Rodriguez",internal_transfer
SYN-0001087,2026-01-16T13:55:07+00:00,4725.21,usd,Hernandez PLC,
SYN-0001088,2026-01-14T17:31:10+00:00,22783.49,USD,"Chang, Ayers and Buckley",
SYN-0001089,2026-01-19T04:51:28+00:00,20070.62,USD,"Chan, Floyd and Dillon",internal_transfer
SYN-0001090,2026-01-03T03:05:27+00:00,22457.14,USD,Humphrey-Baker,
SYN-0001091,2026-01-25T22:43:50+00:00,23705.35,USD,"Washington, Lynch and Johnson",
SYN-0001092,2026-01-27T02:47:09+00:00,184.26,USD,Powell-Montgomery,internal_transfer
SYN-0001093,2026-01-11T08:22:01+00:00,17135.44,USD,"Steele, Williams and Preston",refund
SYN-0001094,2026-01-10T23:31:03+00:00,20718.89,USD,Vaughn-Williams,internal_transfer
SYN-0001095,2026-01-22T03:05:19+00:00,20419.04,USD,Mccall-Prince,fee
SYN-0001096,2026-01-08T11:08:13+00:00,11481.17,USD,Morgan LLC,
SYN-0001097,2026-01-05T05:58:09+00:00,1357.65,USD,Ramirez-Vasquez,
SYN-0001098,2026-01-28T02:12:54+00:00,14374.48,USD,"Cohen, Compton and Perez",
SYN-0001099,2026-01-13T13:20:48+00:00,9701.43,USD,Mccann-Ramos,wire
SYN-0001100,2026-01-22T00:30:38+00:00,423.26,USD,Adams-Butler,
SYN-0001101,2026-01-26T23:07:37+00:00,16035.93,USD,"Davis, Alexander and Mcintyre",
SYN-0001102,2026-01-29T10:16:58+00:00,17522.35,USD,Figueroa-Malone,
SYN-0001103,2026-01-25T09:50:51+00:00,7246.63,USD,Nicholson-Robertson,
SYN-0001104,2026-01-30T10:42:01+00:00,7038.65,USD,Jones Ltd,
SYN-0001105,2026-01-19T12:22:44+00:00,20553.24,USD,"Powell, Deleon and Warren",wire
SYN-0001106,2026-01-08T14:07:48+00:00,58940.00,USD,,
SYN-0001107,2026-01-27T11:48:54+00:00,24003.4,USD,"Johnson, Lee and Whitaker",
SYN-0001108,2026-01-19T02:43:42+00:00,13838.55,USD,Wright Group,
SYN-0001109,2026-01-06T23:34:45+00:00,126.74,USD,Hull Ltd,
SYN-0001110,2026-01-27T01:49:38+00:00,23674.54,USD,Hill Group,internal_transfer
SYN-0001111,2026-01-17T16:36:58+00:00,10316.95,USD,"Sanders, Leblanc and Maldonado",
SYN-0001112,2026-01-25T21:10:01+00:00,4024.7,USD,Watson PLC,
SYN-0001113,2026-01-13T06:27:55+00:00,2866.45,USD,Thompson-Harrell,
SYN-0001114,2026-01-28T12:56:37+00:00,1360.65,USD,"Arnold, Cooper and Monroe",refund
SYN-0001115,2026-01-27T15:27:28+00:00,16117.22,USD,Curry-Barker,wire
SYN-0001116,2026-01-04T06:28:59+00:00,2455.96,USD,Johnson-Williams,
SYN-0001117,2026-01-24T15:37:04+00:00,8929.1,USD,"Chan, Lewis and Walker",
SYN-0001118,2026-01-12T09:15:02+00:00,7129.14,USD,Byrd LLC,
SYN-0001119,2026-01-10T09:26:31+00:00,12147.04,USD,"Ortiz, Smith and Deleon",
SYN-0001120,2026-01-15T20:08:15+00:00,14604.66,USD,"Smith, Buck and Holland",fee
SYN-0001121,2026-01-18T16:39:56+00:00,7909.01,USD,"Owen, Walker and Franklin",refund
SYN-0001122,2026-01-01T05:37:46+00:00,6155.13,USD,Marquez-Fletcher,
SYN-0001123,2026-01-22T04:07:16+00:00,21002.91,USD,Coleman-Bennett,
SYN-0001124,2026-01-17T02:17:55+00:00,11571.75,USD,Stevens-Robinson,wire
SYN-0001125,2026-01-15T19:54:01+00:00,13792.24,USD,Byrd-Holloway,wire
SYN-0001126,2026-01-30T10:46:20+00:00,21044.98,USD,Silva-Smith,
SYN-0001127,2026-01-07T19:06:49+00:00,4911.6,USD,"Levy, Franco and Hoffman",internal_transfer
SYN-0001128,2026-01-04T17:05:06+00:00,1885.92,USD,"Lynch, Evans and Rodriguez",fee
SYN-0001129,2026-01-25T14:54:20+00:00,48135.00,USD,,
SYN-0001130,2026-01-29T15:26:31+00:00,22657.68,USD,Rogers LLC,
SYN-0001131,2026-01-27T09:11:15+00:00,11803.13,USD,"Nguyen, Hill and Douglas",internal_transfer
SYN-0001132,2026-01-18T18:12:34+00:00,5583.44,USD,"Evans, Hernandez and Cannon",wire
SYN-0001133,2026-01-15T03:02:18+00:00,11618.06,USD,Trujillo PLC,
SYN-0001134,2026-01-20T06:17:17+00:00,12554.68,USD,Guerrero-Becker,
SYN-0001135,2026-01-30T19:24:13+00:00,4146.92,USD,"Johnson, Jimenez and Phillips",fee
SYN-0001136,2026-01-22T15:53:04+00:00,4479.45,USD,Sullivan-Doyle,
SYN-0001137,2026-01-08T02:20:03+00:00,18300.38,USD,"Erickson, Armstrong and Lee",fee
SYN-0001138,2026-01-02T23:05:33+00:00,19037.05,USD,"Reeves, Parks and Little",
SYN-0001139,2026-01-13T19:59:54+00:00,5851.23,USD,Knox-Powers,
SYN-0001140,2026-01-26T03:22:48+00:00,9031.92,USD,"Evans, Jackson and Sandoval",refund
SYN-0001141,2026-01-23T01:41:52+00:00,998.58,USD,"White, Davis and Anderson",
SYN-0001142,2026-01-06T00:15:57+00:00,24211.07,USD,Hardy-Hansen,fee
SYN-0001143,2026-01-14T06:38:42+00:00,18548.0,USD,Arroyo LLC,refund
SYN-0001144,2026-01-28T16:17:05+00:00,9417.11,USD,"Davis, Kelly and Garner",
SYN-0001145,2026-01-29T12:41:43+00:00,22455.77,USD,Fisher-Eaton,fee
SYN-0001146,2026-01-13T05:07:09+00:00,24316.88,USD,Green-Carter,wire
SYN-0001147,2026-01-20T16:50:25+00:00,20431.1,USD,Ruiz Ltd,
SYN-0001148,2026-01-24T09:41:56+00:00,165.94,USD,"Carpenter, Oliver and Kennedy",internal_transfer
SYN-0001149,2026-01-22T08:31:08+00:00,5750.54,USD,Mason Ltd,
SYN-0001150,2026-01-14T15:10:00+00:00,3756.86,USD,Moreno-Gutierrez,
SYN-0001151,2026-01-30T05:24:16+00:00,20424.06,USD,Taylor and Sons,fee
SYN-0001152,2026-01-21T03:03:35+00:00,8256.29,USD,Ortiz-Hudson,refund
SYN-0001153,2026-01-24T05:51:34+00:00,5268.39,USD,Thomas-Huffman,wire
SYN-0001154,2026-01-20T22:43:56+00:00,6092.51,USD,Maxwell Group,
SYN-0001155,2026-01-29T18:08:06+00:00,3368.97,USD,Welch-Thompson,
SYN-0001156,2026-01-28T18:44:31+00:00,1398.74,USD,"Brown, Hayes and Clark",
SYN-0001157,2026-01-09T17:45:32+00:00,23956.0,USD,Johnston and Sons,internal_transfer
SYN-0001158,2026-01-28T08:38:49+00:00,466.48,USD,Glover-Chan,fee
SYN-0001159,2026-01-14T18:14:54+00:00,5415.62,USD,Mendez Ltd,
SYN-0001160,2026-01-23T21:14:11+00:00,12042.23,USD,Powell-Sanford,refund
SYN-0001161,2026-01-20T22:34:41+00:00,3568.66,USD,Smith-Ferguson,internal_transfer
SYN-0001162,2026-01-09T19:54:37+00:00,16491.56,USD,"Watson, Smith and Morris",internal_transfer
SYN-0001163,2026-01-17T15:14:27+00:00,14913.74,USD,"Lee, Rhodes and Sims",wire
SYN-0001164,2026-01-19T08:38:53+00:00,3306.2,USD,Perez LLC,wire
SYN-0001165,2026-01-26T09:00:10+00:00,3423.42,US,Anderson-Reyes,
SYN-0001166,2026-01-09T14:42:42+00:00,22540.3,USD,"Torres, Brown and Williams",wire
SYN-0001167,2026-01-26T19:09:38+00:00,18809.83,USD,Bryant-Meyer,internal_transfer
SYN-0001168,2026-01-07T07:50:38+00:00,13482.61,USD,"Morgan, Barron and Cowan",internal_transfer
SYN-0001169,2026-01-21T22:43:48+00:00,not-a-number,USD,Ferrell-Henry,internal_transfer
SYN-0001170,2026-01-03T02:36:33+00:00,13245.88,USD,Martin Group,fee
SYN-0001171,2026-01-24T09:42:52+00:00,19217.02,USD,Perez Ltd,refund
SYN-0001172,2026-01-28T23:13:45+00:00,10637.81,USD,Clark Inc,
SYN-0001173,2026-01-12T06:53:49+00:00,2096.36,USD,"Wagner, Martinez and Dawson",refund
SYN-0001174,2026-01-27T09:29:33+00:00,6445.87,USD,Brooks Ltd,wire
SYN-0001175,2026-01-01T08:17:18+00:00,not-a-number,USD,Wise-Dean,internal_transfer
SYN-0001176,2026-01-26T05:33:59+00:00,9376.37,USD,"Vang, Stanley and Valdez",
SYN-0001177,2026-01-16T08:03:07+00:00,9057.38,USD,Williams Inc,wire
SYN-0001178,2026-01-29T10:00:20+00:00,6533.31,USD,Wallace-Martinez,
SYN-0001179,2026-01-28T09:53:18+00:00,15297.41,USD,Wells-Hernandez,
SYN-0001180,2026-01-20T07:04:03+00:00,5093.14,USD,"Jennings, Smith and Fisher",refund
SYN-0001181,2026-01-28T01:36:27+00:00,4468.81,USD,Bates LLC,wire
SYN-0001182,2026-01-24T11:37:17+00:00,24712.72,USD,"Obrien, Taylor and Rivas",
SYN-0001183,2026-01-20T07:51:17+00:00,3452.57,USD,Hunt PLC,fee
SYN-0001184,2026-01-06T18:44:41+00:00,5745.05,USD,Campbell Inc,fee
SYN-0001185,2026-01-08T20:30:17+00:00,5362.24,USD,Gonzalez-Gonzalez,
SYN-0001186,2026-01-17T10:18:31+00:00,13764.85,USD,Decker-Dudley,refund
SYN-0001187,2026-01-03T12:38:45+00:00,9728.2,USD,Warner-Phillips,
SYN-0001188,2026-01-05T10:07:33+00:00,3634.07,USD,Kelley and Sons,refund
SYN-0001189,2026-01-22T03:15:05+00:00,1602.95,USD,"Fitzpatrick, Rivera and Smith",
SYN-0001190,2026-01-04T21:15:10+00:00,944.85,USD,"Davis, Rodriguez and Andrews",internal_transfer
SYN-0001191,2026-01-20T10:47:06+00:00,16404.72,USD,Hernandez-Davis,internal_transfer
SYN-0001192,2026-01-30T00:06:21+00:00,23642.95,USD,"Jones, Cummings and Conway",
SYN-0001193,2026-01-24T23:58:51+00:00,268.75,USD,"Hall, Hinton and Phillips",wire
SYN-0001194,2026-01-26T03:41:32+00:00,4869.47,USD,Williams-Li,
SYN-0001195,2026-01-25T18:49:52+00:00,17461.54,USD,Phelps LLC,internal_transfer
SYN-0001196,2026-01-02T18:00:51+00:00,5982.18,USD,"Edwards, Rodgers and Davis",
SYN-0001197,2026-01-08T15:26:11+00:00,not-a-number,USD,Smith and Sons,
SYN-0001198,2026-01-20T09:22:26+00:00,16741.88,USD,"Holland, Murphy and Kline",
SYN-0001199,2026-01-10T17:22:42+00:00,385.15,USD,"Adams, Quinn and Watson",internal_transfer
SYN-0001200,2026-01-05T09:03:03+00:00,7113.06,USD,White-Morales,internal_transfer
